Password,Has Lowercase,Has Uppercase,Has Special Character,Length,Strength,Has Number,Character Variety Score,Is Long Password,Estimated Score
GoLzP[Ndy%UFhmq\,True,True,True,16,Strong,False,3,True,93
u'ex:*2i*ve,True,False,True,11,Medium,True,3,False,63
>7#L$K]O',False,True,True,9,Medium,True,3,False,57
Jrp81Y,True,True,False,6,Medium,True,3,False,48
Iw`[xD%:x,True,True,True,9,Strong,False,3,False,57
1Pahi*JDDECs&,True,True,True,13,Strong,True,4,True,94
[:_Y$$Mo.v-,True,True,True,11,Strong,False,3,False,63
)tLY,True,True,True,4,Weak,False,3,False,42
|DPK~,False,True,True,5,Weak,False,2,False,35
!@$&,False,False,True,4,Weak,False,1,False,22
n6Mqp-9Y5}9e^,True,True,True,13,Strong,True,4,True,94
e=e2h(o,True,False,True,7,Medium,True,3,False,51
InD,True,True,False,3,Weak,False,2,False,29
G;Bi~q~#ux}*P,True,True,True,13,Strong,False,3,True,84
"w$""RU/dt#yX",True,True,True,11,Strong,False,3,False,63
7lsN,True,True,False,4,Weak,True,3,False,42
Go:G%,True,True,True,5,Weak,False,3,False,45
"#?Yan3""PFWWEJi",True,True,True,14,Strong,True,4,True,97
3IX,False,True,False,3,Weak,True,2,False,29
Bq*,True,True,True,3,Weak,False,3,False,39
Q!%k=BG38C@,True,True,True,11,Strong,True,4,False,73
Y\pv4}79ZH-xko,True,True,True,14,Strong,True,4,True,97
YZY0c]j3Gl~XbK,True,True,True,14,Strong,True,4,True,97
}zyruioj,True,False,True,8,Medium,False,2,False,44
XAi\3v[2sw+t,True,True,True,12,Strong,True,4,True,91
"V6i[|Iqoa""t&#<C",True,True,True,15,Strong,True,4,True,100
N-L,False,True,True,3,Weak,False,2,False,29
^HB,False,True,True,3,Weak,False,2,False,29
O|C~l^BHx*3E,True,True,True,12,Strong,True,4,True,91
"[G.p)c,1",True,True,True,8,Strong,True,4,False,64
-_yOW9'qlD1&4qbz,True,True,True,16,Strong,True,4,True,100
#fzf]<1NB3}=Cq,True,True,True,14,Strong,True,4,True,97
w'I~+WM63B~Xt,True,True,True,13,Strong,True,4,True,94
)ba,True,False,True,3,Weak,False,2,False,29
%Kb,True,True,True,3,Weak,False,3,False,39
"@3)x,F#yj3",True,True,True,10,Strong,True,4,False,70
B>I0M,False,True,True,5,Weak,True,3,False,45
J&dfyI{ofri,True,True,True,11,Strong,False,3,False,63
Hu'ea-J:ru(f}*,True,True,True,14,Strong,False,3,True,87
:nb,True,False,True,3,Weak,False,2,False,29
P8i`|_X(z,True,True,True,9,Strong,True,4,False,67
_~d,True,False,True,3,Weak,False,2,False,29
obE|}s,True,True,True,6,Medium,False,3,False,48
uup?]1],True,False,True,7,Medium,True,3,False,51
Prl9f^18,True,True,True,8,Strong,True,4,False,64
ZXx,True,True,False,3,Weak,False,2,False,29
;%Cutp1>MB?;*}I*,True,True,True,16,Strong,True,4,True,100
azb0WC'x`xL^,True,True,True,12,Strong,True,4,True,91
FOTbc3$#pH288,True,True,True,13,Strong,True,4,True,94
$=o,True,False,True,3,Weak,False,2,False,29
Y%|I'XS!I]9H.,False,True,True,13,Medium,True,3,True,84
lKL%QI,True,True,True,6,Medium,False,3,False,48
4rQ*2a$j9GM:sP3c,True,True,True,16,Strong,True,4,True,100
`t9(:aWqt;Nxke45,True,True,True,16,Strong,True,4,True,100
)qJ|ab,True,True,True,6,Medium,False,3,False,48
zDf*B,True,True,True,5,Weak,False,3,False,45
+TwE)1<C,True,True,True,8,Strong,True,4,False,64
u=&6,True,False,True,4,Weak,True,3,False,42
#Mel:}Ox,True,True,True,8,Strong,False,3,False,54
xVCp,True,True,False,4,Weak,False,2,False,32
"?[2H^""(+|*.!J5",False,True,True,14,Medium,True,3,True,87
hH#n,True,True,True,4,Weak,False,3,False,42
"Vr,(<",True,True,True,5,Weak,False,3,False,45
"6ALm""_&ku>#mjS+$",True,True,True,16,Strong,True,4,True,100
"w{sXS),8zoA>X",True,True,True,13,Strong,True,4,True,94
"j,{.y(tK2X|p_q",True,True,True,14,Strong,True,4,True,97
<po,True,False,True,3,Weak,False,2,False,29
kzG2,True,True,False,4,Weak,True,3,False,42
[_HOFbD%:Bu'A:0,True,True,True,15,Strong,True,4,True,100
oR8#Lo\_L[hI,True,True,True,12,Strong,True,4,True,91
{^vqlH'>S;(y#,True,True,True,13,Strong,False,3,True,84
drfU^OszY{w$N,True,True,True,13,Strong,False,3,True,84
7yW%i<Rs>n-@ynK,True,True,True,15,Strong,True,4,True,100
Pi~!|~AcTT6_4,True,True,True,13,Strong,True,4,True,94
Y|}eY-C}LS,True,True,True,10,Strong,False,3,False,60
a@u\,True,False,True,4,Weak,False,2,False,32
"A2_z}l,'Y&_X~F\",True,True,True,15,Strong,True,4,True,100
isFXJ*j)_8\HMFw,True,True,True,15,Strong,True,4,True,100
kT{a<ruN9i1S,True,True,True,12,Strong,True,4,True,91
;ig98+8nS6QVZ_&,True,True,True,15,Strong,True,4,True,100
uiNZJvK;Zj~2%i-b,True,True,True,16,Strong,True,4,True,100
{A_QdsO9*A7~%YI,True,True,True,15,Strong,True,4,True,100
1SICN~,False,True,True,6,Medium,True,3,False,48
WXo.!G`ulAu4,True,True,True,12,Strong,True,4,True,91
"hLINkECu,",True,True,True,9,Strong,False,3,False,57
0s4]0,True,False,True,5,Weak,True,3,False,45
&>fZvdBAJeiR,True,True,True,12,Strong,False,3,True,81
"]Pjn""b]&7,lZ|",True,True,True,13,Strong,True,4,True,94
G7g_GM9sV,True,True,True,9,Strong,True,4,False,67
7}zk5\E0:n}xjf,True,True,True,14,Strong,True,4,True,97
^a18B`T7Zh,True,True,True,10,Strong,True,4,False,70
<#Ef1=2ko,True,True,True,9,Strong,True,4,False,67
6w{_8xvM\tp,True,True,True,11,Strong,True,4,False,73
:O~$I>1J_sZ=Klku,True,True,True,16,Strong,True,4,True,100
yec>c(b$tiz,True,False,True,11,Medium,False,2,False,53
~ttpx.t\4zuoh,True,False,True,13,Medium,True,3,True,84
"+H`H""9%*",False,True,True,8,Medium,True,3,False,54
v>3\R,True,True,True,5,Weak,True,4,False,55
yA!Vv,True,True,True,5,Weak,False,3,False,45
(9X]H+d&x0Gx.N,True,True,True,14,Strong,True,4,True,97
"a/:>(_Q|""M!AyI",True,True,True,14,Strong,False,3,True,87
.g<HIYBZ,True,True,True,8,Strong,False,3,False,54
VG/;=,False,True,True,5,Weak,False,2,False,35
O%9RC#/lnD!,True,True,True,11,Strong,True,4,False,73
hdL,True,True,False,3,Weak,False,2,False,29
"nx>E""X",True,True,True,6,Medium,False,3,False,48
RBYC)HXIB^&N,False,True,True,12,Medium,False,2,True,71
d]CEe(I,True,True,True,7,Medium,False,3,False,51
{pd,True,False,True,3,Weak,False,2,False,29
BY98MY\jaz:0GaeJ,True,True,True,16,Strong,True,4,True,100
;i).X(TMg>{AELm,True,True,True,15,Strong,False,3,True,90
";pW,Y<l""Q:Mm=]",True,True,True,14,Strong,False,3,True,87
duL,True,True,False,3,Weak,False,2,False,29
"yxUcHj/""a_y{]q+4",True,True,True,16,Strong,True,4,True,100
xIuw^~K,True,True,True,7,Medium,False,3,False,51
A\Qf~qM,True,True,True,7,Medium,False,3,False,51
Eee$,True,True,True,4,Weak,False,3,False,42
A_y.7E6E*o$qK:,True,True,True,14,Strong,True,4,True,97
<EDtcWQgfv2*F`W,True,True,True,15,Strong,True,4,True,100
Ho\<~F2,True,True,True,7,Medium,True,4,False,61
Kco{CK!gz+K,True,True,True,11,Strong,False,3,False,63
kZDFCXRC9;BoF`]H,True,True,True,16,Strong,True,4,True,100
p;i[*,True,False,True,5,Weak,False,2,False,35
"y|8i>K$,t",True,True,True,9,Strong,True,4,False,67
y#U1?gf,True,True,True,7,Medium,True,4,False,61
-#]q[,True,False,True,5,Weak,False,2,False,35
"-Dsn[u,G3>.0[",True,True,True,13,Strong,True,4,True,94
+(&Z_2[,False,True,True,7,Medium,True,3,False,51
"<rQPTVmAeD*""6",True,True,True,13,Strong,True,4,True,94
8_E2SFa:.t/}ywo,True,True,True,15,Strong,True,4,True,100
O+T?0soTWGS!),True,True,True,13,Strong,True,4,True,94
"]sRT$1&OcxL^""Z",True,True,True,14,Strong,True,4,True,97
R#hrQ($<,True,True,True,8,Strong,False,3,False,54
\a2}~^hZ,True,True,True,8,Strong,True,4,False,64
"L#i{YOhbd,m;",True,True,True,12,Strong,False,3,True,81
Xl`_H,True,True,True,5,Weak,False,3,False,45
uweutfe61c([=*C,True,True,True,15,Strong,True,4,True,100
@RB&*T*wC<}^\,True,True,True,13,Strong,False,3,True,84
~{iKbnPt`G+5,True,True,True,12,Strong,True,4,True,91
"|{]|,.|6+5X_d2w",True,True,True,15,Strong,True,4,True,100
X%1/*#tjn5n`/kOp,True,True,True,16,Strong,True,4,True,100
q}Im;[4wNo`N,True,True,True,12,Strong,True,4,True,91
5Tz}oDhH2};Eh={,True,True,True,15,Strong,True,4,True,100
e6}j82L4pbFybR,True,True,True,14,Strong,True,4,True,97
"]'_^KY,",False,True,True,7,Medium,False,2,False,41
":\@8,>w39",True,False,True,9,Medium,True,3,False,57
"m=wm^uC{,=E*)+$W",True,True,True,16,Strong,False,3,True,93
"jAw,?Ac_fW0S",True,True,True,12,Strong,True,4,True,91
*N.yRr>:MB-pJ{eH,True,True,True,16,Strong,False,3,True,93
7FBK/SzwL,True,True,True,9,Strong,True,4,False,67
1>%EQxEg8c6.}LhS,True,True,True,16,Strong,True,4,True,100
g2`}DV3A1Y,True,True,True,10,Strong,True,4,False,70
|~0>J:a\PAmBh6h8,True,True,True,16,Strong,True,4,True,100
vtY{NS$,True,True,True,7,Medium,False,3,False,51
N]^_PsK[Q.7!i%,True,True,True,14,Strong,True,4,True,97
S??O^!.,False,True,True,7,Medium,False,2,False,41
"GRG-<Ky""Y]K",True,True,True,11,Strong,False,3,False,63
]EOFVktDl]d,True,True,True,11,Strong,False,3,False,63
'qEJ3y7z'R=>,True,True,True,12,Strong,True,4,True,91
\Q0[|s'e,True,True,True,8,Strong,True,4,False,64
Rd#zT,True,True,True,5,Weak,False,3,False,45
":u,xvu``GU*4V}",True,True,True,14,Strong,True,4,True,97
E6Cf'2#,True,True,True,7,Medium,True,4,False,61
z8Nv/_cnt)3CIQ/,True,True,True,15,Strong,True,4,True,100
%J/CV$#!E,False,True,True,9,Medium,False,2,False,47
~@yec|5jwWW\,True,True,True,12,Strong,True,4,True,91
",}EoQ",True,True,True,5,Weak,False,3,False,45
&Ib=p21,True,True,True,7,Medium,True,4,False,61
K{&CWb,True,True,True,6,Medium,False,3,False,48
1HFBu.L9ye<j,True,True,True,12,Strong,True,4,True,91
wd>zTW.o]jx51pM,True,True,True,15,Strong,True,4,True,100
./6RK9wj:(GU?,True,True,True,13,Strong,True,4,True,94
K.}DxY~t#I,True,True,True,10,Strong,False,3,False,60
!Wu1K4IiW&r,True,True,True,11,Strong,True,4,False,73
"M&""-;)|O<0hu",True,True,True,12,Strong,True,4,True,91
^mTMj^nEW/=yn0a_,True,True,True,16,Strong,True,4,True,100
Id%.e9j}Ki7,True,True,True,11,Strong,True,4,False,73
yEg|c@B,True,True,True,7,Medium,False,3,False,51
r8lE%#h`Z%>cc4,True,True,True,14,Strong,True,4,True,97
|q/,True,False,True,3,Weak,False,2,False,29
O|\4,False,True,True,4,Weak,True,3,False,42
"}""a",True,False,True,3,Weak,False,2,False,29
"y(Q+""YsWHp$""J",True,True,True,13,Strong,False,3,True,84
V0_bUPk|#l39*,True,True,True,13,Strong,True,4,True,94
Bz?=n,True,True,True,5,Weak,False,3,False,45
9'ypm3j}3Q,True,True,True,10,Strong,True,4,False,70
E;!>)I@8]Z.,False,True,True,11,Medium,True,3,False,63
lSf5Ka6S#0,True,True,True,10,Strong,True,4,False,70
"@25L?b!""T",True,True,True,9,Strong,True,4,False,67
^XE[,False,True,True,4,Weak,False,2,False,32
Y41O?[rmvCx,True,True,True,11,Strong,True,4,False,73
E'Y>_=&q;Z<7=p%i,True,True,True,16,Strong,True,4,True,100
7{I(fXDEsA|6,True,True,True,12,Strong,True,4,True,91
Jz9k4}/|hN#dz,True,True,True,13,Strong,True,4,True,94
&<;,False,False,True,3,Weak,False,1,False,19
"q,K,];%67~2{+C",True,True,True,14,Strong,True,4,True,97
SeD]RFV4sFqF0,True,True,True,13,Strong,True,4,True,94
r6YC:,True,True,True,5,Weak,True,4,False,55
"V7/GQ=;:3""Xu&DH>",True,True,True,16,Strong,True,4,True,100
([gcPu2D8xL#U{BB,True,True,True,16,Strong,True,4,True,100
H#$M@X<OZ,False,True,True,9,Medium,False,2,False,47
g9T2=yb6A,True,True,True,9,Strong,True,4,False,67
>_Y5q;UT,True,True,True,8,Strong,True,4,False,64
N6}Zx=,True,True,True,6,Medium,True,4,False,58
~g0KhEx@b$!r}!,True,True,True,14,Strong,True,4,True,97
\&euH:uS'0{k,True,True,True,12,Strong,True,4,True,91
Rq]%bu@%-b,True,True,True,10,Strong,False,3,False,60
!S}D+BJ)xn,True,True,True,10,Strong,False,3,False,60
(zPwn[)w,True,True,True,8,Strong,False,3,False,54
vc?<gEg=,True,True,True,8,Strong,False,3,False,54
A.gPC_L|'q,True,True,True,10,Strong,False,3,False,60
"~tz""oWN9j",True,True,True,9,Strong,True,4,False,67
jc5gIBzM9KYMgyM+,True,True,True,16,Strong,True,4,True,100
GEv3QA/=,True,True,True,8,Strong,True,4,False,64
xu`2m$)J,True,True,True,8,Strong,True,4,False,64
"1[cCy""V",True,True,True,7,Medium,True,4,False,61
<G$vRZ:5n%)FG,True,True,True,13,Strong,True,4,True,94
"WzCQ=r%]gY'Va-F""",True,True,True,16,Strong,False,3,True,93
"NxN>WqFO_W""t9(",True,True,True,14,Strong,True,4,True,97
2xN'+|V,True,True,True,7,Medium,True,4,False,61
^&e/<t,True,False,True,6,Medium,False,2,False,38
"0i\`I""5G",True,True,True,8,Strong,True,4,False,64
\ebd}[7[,True,False,True,8,Medium,True,3,False,54
"T>=""",False,True,True,4,Weak,False,2,False,32
AVl-^b(pygi+'JF,True,True,True,15,Strong,False,3,True,90
^%+k6?u},True,False,True,8,Medium,True,3,False,54
v6;R[V5yR\&Kj,True,True,True,13,Strong,True,4,True,94
C2}E-ZorU#X6f{@.,True,True,True,16,Strong,True,4,True,100
oACZH'U4p>N3Wyj,True,True,True,15,Strong,True,4,True,100
(fE@#j,True,True,True,6,Medium,False,3,False,48
|+w}WL)lv,True,True,True,9,Strong,False,3,False,57
ISu&eWPp6/zT@,True,True,True,13,Strong,True,4,True,94
zC5Fbu,True,True,False,6,Medium,True,3,False,48
['f^,True,False,True,4,Weak,False,2,False,32
B;VyG,True,True,True,5,Weak,False,3,False,45
"mg*YD5pbxV,Bn",True,True,True,13,Strong,True,4,True,94
aMJ$3wNx-3,True,True,True,10,Strong,True,4,False,70
MdYNA;8se+U,True,True,True,11,Strong,True,4,False,73
"&,]^oF%ogq1G",True,True,True,12,Strong,True,4,True,91
p62z,True,False,False,4,Weak,True,2,False,32
mZY62$g~1{oq5E,True,True,True,14,Strong,True,4,True,97
$jq=bc[iMQ,True,True,True,10,Strong,False,3,False,60
)kd{a,True,False,True,5,Weak,False,2,False,35
tX.H%U0?v$g`&,True,True,True,13,Strong,True,4,True,94
cK_fz22/a1,True,True,True,10,Strong,True,4,False,70
_frD!+0,True,True,True,7,Medium,True,4,False,61
x?`!2k,True,False,True,6,Medium,True,3,False,48
qG:e}hL'x$f),True,True,True,12,Strong,False,3,True,81
o?=i/;tT#`=,True,True,True,11,Strong,False,3,False,63
"+AhV9(K[lk[*""",True,True,True,13,Strong,True,4,True,94
on93,True,False,False,4,Weak,True,2,False,32
"'""^[;[Ho2V)",True,True,True,11,Strong,True,4,False,73
$Gm;O+'rt,True,True,True,9,Strong,False,3,False,57
b-`HO@-d,True,True,True,8,Strong,False,3,False,54
8unhdEdusI_z,True,True,True,12,Strong,True,4,True,91
"P's,q6B5<",True,True,True,9,Strong,True,4,False,67
Dw$,True,True,True,3,Weak,False,3,False,39
IQx;4v,True,True,True,6,Medium,True,4,False,58
"(U0|n-J!*,s&",True,True,True,12,Strong,True,4,True,91
|vj,True,False,True,3,Weak,False,2,False,29
wW[&6[6>>1>N9Ah,True,True,True,15,Strong,True,4,True,100
QSo#;o,True,True,True,6,Medium,False,3,False,48
`pQY%:zyiK,True,True,True,10,Strong,False,3,False,60
&\z@<>Q\y68O&/,True,True,True,14,Strong,True,4,True,97
2%OQ@4Hz;E,True,True,True,10,Strong,True,4,False,70
r1Z9#G,True,True,True,6,Medium,True,4,False,58
z+OgE!Xj,True,True,True,8,Strong,False,3,False,54
OU|^zA0HC[SF,True,True,True,12,Strong,True,4,True,91
NvFP,True,True,False,4,Weak,False,2,False,32
DR/P>=/u@p>w`Nj,True,True,True,15,Strong,False,3,True,90
9~$O4*R>t%w[o:,True,True,True,14,Strong,True,4,True,97
Ks[;&ddCf(y,True,True,True,11,Strong,False,3,False,63
0oSuSCofFk^owgrt,True,True,True,16,Strong,True,4,True,100
"Ux,Vl:w#kO/vyf",True,True,True,14,Strong,False,3,True,87
MA|*o#/xDsJ,True,True,True,11,Strong,False,3,False,63
G:sPpyfB,True,True,True,8,Strong,False,3,False,54
WI1<~?5rf,True,True,True,9,Strong,True,4,False,67
xvS5_bk,True,True,True,7,Medium,True,4,False,61
*I?e1#azxma+>K?,True,True,True,15,Strong,True,4,True,100
2q/1c;eKII,True,True,True,10,Strong,True,4,False,70
~Ti8y,True,True,True,5,Weak,True,4,False,55
XOU91TO'a$ROGHe7,True,True,True,16,Strong,True,4,True,100
"r1""?u>)(Y@aMe",True,True,True,13,Strong,True,4,True,94
BzNt5<IH,True,True,True,8,Strong,True,4,False,64
1%=clr@rB[c=4rz,True,True,True,15,Strong,True,4,True,100
l\?Cbjm1(Z,True,True,True,10,Strong,True,4,False,70
d+E,True,True,True,3,Weak,False,3,False,39
#Ygw*uxeZ[~v,True,True,True,12,Strong,False,3,True,81
Ie`5m3L+/(t!)53L,True,True,True,16,Strong,True,4,True,100
"e]Wm""\B<usJzsP",True,True,True,14,Strong,False,3,True,87
'reKIZcgKI_,True,True,True,11,Strong,False,3,False,63
gpI$G4NL(=Ak],True,True,True,13,Strong,True,4,True,94
)A)zBS-C2sV@X6'D,True,True,True,16,Strong,True,4,True,100
SQv}vA/rm,True,True,True,9,Strong,False,3,False,57
D<Ea_,True,True,True,5,Weak,False,3,False,45
^CDbL,True,True,True,5,Weak,False,3,False,45
j6<6Q=,True,True,True,6,Medium,True,4,False,58
l-It{e`W|#O,True,True,True,11,Strong,False,3,False,63
R$o@wKU$Im^t%#S,True,True,True,15,Strong,False,3,True,90
RBs,True,True,False,3,Weak,False,2,False,29
8@K{Db^vAhobf@R,True,True,True,15,Strong,True,4,True,100
YWQ!',False,True,True,5,Weak,False,2,False,35
G^+-^Hmo,True,True,True,8,Strong,False,3,False,54
"3.+U""0hM`B",True,True,True,10,Strong,True,4,False,70
wRJD~Gr/>X[Z/6m,True,True,True,15,Strong,True,4,True,100
ZP[#I9s|OI{f<Yw,True,True,True,15,Strong,True,4,True,100
"""@^",False,False,True,3,Weak,False,1,False,19
"bH""aeV|6Rk7''vc)",True,True,True,16,Strong,True,4,True,100
+s3sxC\0;;&ZssN,True,True,True,15,Weak,True,4,True,100
")T""w^FaSh",True,True,True,9,Strong,False,3,False,57
8t;M>VRzo?0Nm,True,True,True,13,Strong,True,4,True,94
">py|@vm""an$|",True,False,True,12,Medium,False,2,True,71
hSA@bR%L7,True,True,True,9,Strong,True,4,False,67
0;U?,False,True,True,4,Weak,True,3,False,42
#xH\/wqVY\,True,True,True,10,Strong,False,3,False,60
83-Sus`,True,True,True,7,Medium,True,4,False,61
",>lDGQq<2R%;|Q",True,True,True,14,Strong,True,4,True,97
7=JAd)w$f4^,True,True,True,11,Strong,True,4,False,73
",2O^*D+-rAb/x",True,True,True,13,Strong,True,4,True,94
"~y1]G5$""",True,True,True,8,Strong,True,4,False,64
Z/|12x,True,True,True,6,Medium,True,4,False,58
r?J-_o*[,True,True,True,8,Strong,False,3,False,54
YaL(VY4},True,True,True,8,Strong,True,4,False,64
cVckUvBivK,True,True,False,10,Medium,False,2,False,50
Y}i_O>,True,True,True,6,Medium,False,3,False,48
"o4DH*^7-BfZ1""uV",True,True,True,15,Strong,True,4,True,100
2#e,True,False,True,3,Weak,True,3,False,39
|3A.lKyOhT,True,True,True,10,Strong,True,4,False,70
..rKd6tY@b:Tx9{,True,True,True,15,Strong,True,4,True,100
n{&7'Un{XrcR(,True,True,True,13,Strong,True,4,True,94
=3o5L5Ek=3,True,True,True,10,Strong,True,4,False,70
U)3i+P?!iR5,True,True,True,11,Strong,True,4,False,73
<4Advi;\gU,True,True,True,10,Strong,True,4,False,70
"""U(C",False,True,True,4,Weak,False,2,False,32
Kh*HsPs%ab[nE0/,True,True,True,15,Strong,True,4,True,100
"""A48?zUWjQF*@G",True,True,True,14,Strong,True,4,True,97
SG!!xw/Lso$Kl,True,True,True,13,Strong,False,3,True,84
KFJ&\29n,True,True,True,8,Strong,True,4,False,64
zdpjuc,True,False,False,6,Medium,False,1,False,28
dA<m9Hd?T*Dq,True,True,True,12,Strong,True,4,True,91
?3/11H9,False,True,True,7,Medium,True,3,False,51
"c""miD(H]>$|?p",True,True,True,13,Strong,False,3,True,84
f]f`)l=],True,False,True,8,Medium,False,2,False,44
sPUl,True,True,False,4,Weak,False,2,False,32
TdT,True,True,False,3,Weak,False,2,False,29
{d^4|trAOFo{,True,True,True,12,Strong,True,4,True,91
Jw)tcz^6I$,True,True,True,10,Strong,True,4,False,70
2DX,False,True,False,3,Weak,True,2,False,29
"nTU,#L|^2TK/%-",True,True,True,14,Strong,True,4,True,97
4]D_9g;5,True,True,True,8,Strong,True,4,False,64
'Yi<M_O7Z(l%:GJ,True,True,True,15,Strong,True,4,True,100
b!vq+Svj'SDI,True,True,True,12,Strong,False,3,True,81
ELF$m.$p,True,True,True,8,Strong,False,3,False,54
[>Oh#/m~FdoO,True,True,True,12,Strong,False,3,True,81
'Kat52D3f,True,True,True,9,Strong,True,4,False,67
1_#fNg/5Ek?xL<w,True,True,True,15,Strong,True,4,True,100
p-^~wm(,True,False,True,7,Medium,False,2,False,41
{lA*DtBl,True,True,True,8,Strong,False,3,False,54
;(lq,True,False,True,4,Weak,False,2,False,32
E[dER\s,True,True,True,7,Medium,False,3,False,51
"%o""^K$",True,True,True,6,Medium,False,3,False,48
N`kcs2&bKl,True,True,True,10,Strong,True,4,False,70
"A&3bU""Nn2vP(FK~",True,True,True,15,Strong,True,4,True,100
m&jb5W+-EJ$Cv,True,True,True,13,Strong,True,4,True,94
kh!K&WL,True,True,True,7,Medium,False,3,False,51
5{5^X[,False,True,True,6,Medium,True,3,False,48
\?8X)Ug<,True,True,True,8,Strong,True,4,False,64
&61m,True,False,True,4,Weak,True,3,False,42
WroMuY-)@B>H0,True,True,True,13,Strong,True,4,True,94
6:jq|8RwmEc]KQ,True,True,True,14,Strong,True,4,True,97
kB6$776O{3H,True,True,True,11,Strong,True,4,False,73
h^+k:|N0C:UUR!$+,True,True,True,16,Strong,True,4,True,100
T:t1Q,True,True,True,5,Weak,True,4,False,55
yt5rO_J,True,True,True,7,Medium,True,4,False,61
)Mc7y),True,True,True,6,Medium,True,4,False,58
:#s#|2$+K/,True,True,True,10,Strong,True,4,False,70
51|~:L/w@L!2sfb^,True,True,True,16,Strong,True,4,True,100
c^[K**Lm5cD-,True,True,True,12,Strong,True,4,True,91
@z^t,True,False,True,4,Weak,False,2,False,32
"m6_""wT(c`p",True,True,True,10,Strong,True,4,False,70
H}L;$.+MG`&4&]%a,True,True,True,16,Strong,True,4,True,100
og=x7,True,False,True,5,Weak,True,3,False,45
|&=/ej[rDH[Qm#,True,True,True,14,Strong,False,3,True,87
vc59{]>BB'y,True,True,True,11,Strong,True,4,False,73
?OYo9'E.pvS,True,True,True,11,Strong,True,4,False,73
r29r)?MIWP^_Xs,True,True,True,14,Strong,True,4,True,97
A\!3^0<5,False,True,True,8,Medium,True,3,False,54
",9rv8#\70|!2",True,False,True,12,Medium,True,3,True,81
"~e~B(`-,$cz?7Mj",True,True,True,15,Strong,True,4,True,100
"R#ig"".|%",True,True,True,8,Strong,False,3,False,54
"@H""0dC]pjiWz3^S",True,True,True,15,Strong,True,4,True,100
bS*zaL,True,True,True,6,Medium,False,3,False,48
X11:l,True,True,True,5,Weak,True,4,False,55
Vfvh^~f0$Ft!,True,True,True,12,Strong,True,4,True,91
NyI,True,True,False,3,Weak,False,2,False,29
Ue1>d*'<7UF,True,True,True,11,Strong,True,4,False,73
/v2P~uM51,True,True,True,9,Strong,True,4,False,67
&4t_=Y;9N0HM#WH1,True,True,True,16,Strong,True,4,True,100
Z?H2Z{W([?,False,True,True,10,Medium,True,3,False,60
"Lwd""AExj",True,True,True,8,Strong,False,3,False,54
"sGD0kSXm?,",True,True,True,10,Strong,True,4,False,70
N'K,False,True,True,3,Weak,False,2,False,29
"Pp2e5',g/08^Y",True,True,True,13,Strong,True,4,True,94
zu0HT{F,True,True,True,7,Medium,True,4,False,61
c*?W6rNyZ4'(&,True,True,True,13,Strong,True,4,True,94
hd/1X5iGjZ$jIt,True,True,True,14,Strong,True,4,True,97
mBkUy4r)g*,True,True,True,10,Strong,True,4,False,70
r`6@m|h]/,True,False,True,9,Medium,True,3,False,57
"m,~",True,False,True,3,Weak,False,2,False,29
1O@8v;H,True,True,True,7,Medium,True,4,False,61
qJ[,True,True,True,3,Weak,False,3,False,39
3%NopuZ,True,True,True,7,Medium,True,4,False,61
aBe;YrK\,True,True,True,8,Strong,False,3,False,54
;hv[Fb%r5T$K3^I,True,True,True,15,Strong,True,4,True,100
05-;L627#sy-U^:,True,True,True,15,Strong,True,4,True,100
cp-!His6|Pessw,True,True,True,14,Strong,True,4,True,97
"^`<2WYgkSvg,3",True,True,True,13,Strong,True,4,True,94
