Password,Has Lowercase,Has Uppercase,Has Special Character,Length,Strength
so#k:o,True,False,True,6,Medium
4b*3kjK9,True,True,True,8,Strong
M\PdG,True,True,True,5,Weak
"ljwf""X{g",True,True,True,8,Strong
-|3IWeL*>Wxd}V,True,True,True,14,Strong
"%SRBu,:9=.6g2J",True,True,True,14,Strong
tv_z:e(Vd(R}I,True,True,True,13,Strong
kNP.R(I1p`vit3=,True,True,True,15,Strong
"g,y",True,False,True,3,Weak
"6Wr""",True,True,True,4,Weak
^ELh%,True,True,True,5,Weak
<LK,False,True,True,3,Weak
Y-$3,False,True,True,4,Weak
{Ii?.v%cNtM=X,True,True,True,13,Strong
*[sc8OeXmTY9,True,True,True,12,Strong
Ce/,True,True,True,3,Weak
"""E_8vCWwljJ",True,True,True,11,Strong
x]ctMTq`CG(t+y1,True,True,True,15,Strong
v[2`l1'Q6tk,True,True,True,11,Strong
oucd,True,False,False,4,Weak
1-OT)QKW6,False,True,True,9,Medium
">VPh,!QiH",True,True,True,9,Strong
U@@rB&D9|[<|gz^0,True,True,True,16,Strong
i&@sTnH@Hj,True,True,True,10,Strong
&lN0,True,True,True,4,Weak
|cslgS,True,True,True,6,Medium
qGLdjoOzw4g=/|k,True,True,True,15,Strong
3YCV=nx2>\aL&L,True,True,True,14,Strong
bh6M{%,True,True,True,6,Medium
X2I7q:ULsoj9,True,True,True,12,Strong
#FA|O;ot8Kk0P8l),True,True,True,16,Strong
Jbmy)(,True,True,True,6,Medium
\nqUk0#!,True,True,True,8,Strong
~qVP'$52FqR{@-,True,True,True,14,Strong
HS<Vl=vRorz#-?,True,True,True,14,Strong
Ob^JPXYh%La6#X.,True,True,True,15,Strong
8D#K{p\i6WP+lD6,True,True,True,15,Strong
w_'<HA}{mypb,True,True,True,12,Strong
Dl$m$Pii,True,True,True,8,Strong
]zt$XQpp2vB_,True,True,True,12,Strong
Va),True,True,True,3,Weak
TT3,False,True,False,3,Weak
$?Fe=6K,True,True,True,7,Medium
"x0@vIxb*1*.0j6,",True,True,True,15,Strong
;:DSovj35N,True,True,True,10,Strong
DOhcZ){BB!,True,True,True,10,Strong
9de\E5:hI]b!1s~,True,True,True,15,Strong
"&D<pO|pK,*",True,True,True,10,Strong
/Kc+']JPK_=D6]Tg,True,True,True,16,Strong
vmjb9,True,False,False,5,Weak
0eI]p8+5ZwFk,True,True,True,12,Strong
e~+<tU(r\L1^2w,True,True,True,14,Strong
ocXIjs,True,True,False,6,Medium
xNiuG&[&%,True,True,True,9,Strong
^r3QDaL,True,True,True,7,Medium
p6?C,True,True,True,4,Weak
8i;3o,True,False,True,5,Weak
%DWS[&0E,False,True,True,8,Medium
E8{66>,False,True,True,6,Medium
ZoY@f,True,True,True,5,Weak
"amz.B""yPq>D<J",True,True,True,13,Strong
;vvpm@~<c9B,True,True,True,11,Strong
\8lW~n,True,True,True,6,Medium
"1""{wz9}1A",True,True,True,9,Strong
{5oe8xv@},True,False,True,9,Medium
RuV_,True,True,True,4,Weak
.\KR!v,True,True,True,6,Medium
'&>~:|n=9e,True,False,True,10,Medium
4r\T,True,True,True,4,Weak
=r;=|#3DuA!:p,True,True,True,13,Strong
5'ow;4Tr,True,True,True,8,Strong
"=w0N#y|l,'m^@",True,True,True,13,Strong
q6eL)pEX2{cwc:zZ,True,True,True,16,Strong
ly=~6zE,True,True,True,7,Medium
c!6Ns/,True,True,True,6,Medium
SB=<~I_L%qg>S:,True,True,True,14,Strong
;7y/95,True,False,True,6,Medium
d|_xG8w#A^6>m,True,True,True,13,Strong
"d+""nd",True,False,True,5,Weak
)_5]1?,False,False,True,6,Medium
|D'V>4&0tGrvJ,True,True,True,13,Strong
!*&OzXk,True,True,True,7,Medium
qUo?aD,True,True,True,6,Medium
"m|""n:d-Pt]q_",True,True,True,12,Strong
23L~$s-,True,True,True,7,Medium
\N+?NfHsX_89Y,True,True,True,13,Strong
xb|Qm6,True,True,True,6,Medium
j$Wt,True,True,True,4,Weak
"OUD_,n",True,True,True,6,Medium
"H9_uB*WnV]AH75,",True,True,True,15,Strong
bo7nvRE%h`M];6'D,True,True,True,16,Strong
]@2_-oZ<jK]\r-@,True,True,True,15,Strong
YlbeZ#%8#b6CZ7;},True,True,True,16,Strong
?F2U!fnBCd82,True,True,True,12,Strong
]Z3iw\OfN,True,True,True,9,Strong
xpR#fe]s>=Ff*{,True,True,True,14,Strong
o_O>(R/B4B{jt:,True,True,True,14,Strong
yKV<>_tiwpKi_,True,True,True,13,Strong
xuMr,True,True,False,4,Weak
!ZL,False,True,True,3,Weak
Al_znzI[,True,True,True,8,Strong
to9,True,False,False,3,Weak
6mY!_VbY/lqM8j',True,True,True,15,Strong
b$LTwNC2,True,True,True,8,Strong
`NV@&u9s:![BU,True,True,True,13,Strong
^8g2}k,True,False,True,6,Medium
[=[HeZ,True,True,True,6,Medium
"TBX^qT,E",True,True,True,8,Strong
D[s.v-mQ&,True,True,True,9,Strong
h:d,True,False,True,3,Weak
WYH4&^CbBQ@=,True,True,True,12,Strong
"<PhC|=""O/\R",True,True,True,11,Strong
RXjh|guGC^E,True,True,True,11,Strong
%&0UGG{Lt,True,True,True,9,Strong
Ct{*R''{hk6,True,True,True,11,Strong
xJ@5RM,True,True,True,6,Medium
4!6ZOhWiIpfXA,True,True,True,13,Strong
i~gUyiC9b,True,True,True,9,Strong
vagD,True,True,False,4,Weak
N[%T3#O;Wo!,True,True,True,11,Strong
;V_U5,False,True,True,5,Weak
EQa0#op+5,True,True,True,9,Strong
~&DoMdzg[,True,True,True,9,Strong
InnH,True,True,False,4,Weak
"^|E,mX@6",True,True,True,8,Strong
6(uEB,True,True,True,5,Weak
g##Xib#!\p?,True,True,True,11,Strong
"HAFWV;Iw]@M""",True,True,True,12,Strong
=0-j[&&*)_~KJ/c,True,True,True,15,Strong
BpdDAf,True,True,False,6,Medium
$8n{q,True,False,True,5,Weak
?_&b*WJ?\}3M,True,True,True,12,Strong
"?8,`;$7qO*~""1",True,True,True,13,Strong
c0mz,True,False,False,4,Weak
KD8MG/a,True,True,True,7,Medium
omq7w'~7MGW,True,True,True,11,Strong
"#;ov*""",True,False,True,6,Medium
1<zrTx+1\}2RPUz,True,True,True,15,Strong
yqQJ}+1H1[a&*@8.,True,True,True,16,Strong
rP{L_80e|}T{-ut!,True,True,True,16,Strong
i?8|m3,True,False,True,6,Medium
'&6fjVr,True,True,True,7,Medium
"YS[<K,",False,True,True,6,Medium
|bh0\onN>|!,True,True,True,11,Strong
&7[T;Jmw,True,True,True,8,Strong
"_f,J~""Y?C{7&",True,True,True,12,Strong
.`aRawcB`&Ic,True,True,True,12,Strong
Z+[K:i`5<<,True,True,True,10,Strong
"77)ts_$%9ocS,Df",True,True,True,15,Strong
%T.d'1Q,True,True,True,7,Medium
o:$g<,True,False,True,5,Weak
a8E,True,True,False,3,Weak
'5e117t=2ZeOd@,True,True,True,14,Strong
@=1@v|KuoWmfb,True,True,True,13,Strong
"-S<B,u+h",True,True,True,8,Strong
[\hDT7!86ea,True,True,True,11,Strong
Q~`<,False,True,True,4,Weak
N%l4ir|*Nk:kZm,True,True,True,14,Strong
[X{*,False,True,True,4,Weak
}Sn4<st,True,True,True,7,Medium
eOL,True,True,False,3,Weak
"=E6:yXX""ww-}",True,True,True,12,Strong
"Xxi:1c~|""&:?:o",True,True,True,14,Strong
*Kb$!T<#^]<,True,True,True,11,Strong
lZ](#kWM[[,True,True,True,10,Strong
:foV1n?t^\x4=,True,True,True,13,Strong
e::&s$x|!A^G4+',True,True,True,15,Strong
"7-cH}n'6Ts,5T",True,True,True,13,Strong
#B[$oe,True,True,True,6,Medium
/<8,False,False,True,3,Weak
'B-MFyz!<S~[LMb,True,True,True,15,Strong
!EVj[#F,True,True,True,7,Medium
"Q(""",False,True,True,3,Weak
6Y9~oa{*0CcH,True,True,True,12,Strong
/)x9=#F@{Y6TY}z,True,True,True,15,Strong
+gIw,True,True,True,4,Weak
W%*FvM?*VvJ_p^B,True,True,True,15,Strong
B`tk,True,True,True,4,Weak
m_~RfWFY-,True,True,True,9,Strong
FKRe,True,True,False,4,Weak
A]ER_7Jk^D)@L=:,True,True,True,15,Strong
dcOqMUh,True,True,False,7,Medium
W^/WMN6&2QB_c&,True,True,True,14,Strong
"l""?l>PB",True,True,True,7,Medium
"FRy,Gd.52i",True,True,True,10,Strong
"wTW#""o>L",True,True,True,8,Strong
a6j2:M$V,True,True,True,8,Strong
t58U<#x%Ou(;,True,True,True,12,Strong
E]34I4}J~\^a_|p>,True,True,True,16,Strong
w/FsUomc&~rMg,True,True,True,13,Strong
"0O$zv>>""6Dm\G~7",True,True,True,15,Strong
(26b'8@f[=gdYm,True,True,True,14,Strong
"+PqvD,S<O`",True,True,True,10,Strong
0z&ioT,True,True,True,6,Medium
?OS-y,True,True,True,5,Weak
WSE,False,True,False,3,Weak
/l:v2,True,False,True,5,Weak
OG#yS^;Mf+\qxL,True,True,True,14,Strong
~g`O,True,True,True,4,Weak
}OnpfP`cCB>,True,True,True,11,Strong
6mNKFm,True,True,False,6,Medium
iF>K5_k'u;j//P^1,True,True,True,16,Strong
X>8|1L,False,True,True,6,Medium
sQ9r)`.Y?,True,True,True,9,Strong
=nPH5,True,True,True,5,Weak
Ir)mXy3)rO_cDj,True,True,True,14,Strong
"<,(%8V,9B",False,True,True,9,Medium
L*gDCOM0eH[(xOL8,True,True,True,16,Strong
"@6#cMAy""",True,True,True,8,Strong
"QMtbePClPub%,j",True,True,True,14,Strong
`2nkTEHRm*N'BqC],True,True,True,16,Strong
P`uJDynNef=,True,True,True,11,Strong
wOcx->#,True,True,True,7,Medium
-aA,True,True,True,3,Weak
W''{q8llR,True,True,True,9,Strong
{Q/IB,False,True,True,5,Weak
(!gSAk53|uqi}NSc,True,True,True,16,Strong
-FA#IgDCO,True,True,True,9,Strong
?87D,False,True,True,4,Weak
p1s,True,False,False,3,Weak
CS>,False,True,True,3,Weak
}2JzPM>E7CRy,True,True,True,12,Strong
TYW%0,False,True,True,5,Weak
"Rq""BNa,n[|~",True,True,True,11,Strong
6[xOL.^I(;HAaH,True,True,True,14,Strong
"gs[a[>*=,K8,Y*.B",True,True,True,16,Strong
B1$5,False,True,True,4,Weak
qrUf+nuPS%iY,True,True,True,12,Strong
X)V^:DR,False,True,True,7,Medium
e5H+ULsT*,True,True,True,9,Strong
X}K@PZ5t`4*7QJ|,True,True,True,15,Strong
y8BnxT#cDVIa\Nu),True,True,True,16,Strong
"""^8.L8~wfg_JE-1",True,True,True,15,Strong
wt4b%:@,True,False,True,7,Medium
ex7=Q%MEbGri,True,True,True,12,Strong
2kpj%/3^$,True,False,True,9,Medium
PD1~B/g}*i>V,True,True,True,12,Strong
F:eEA,True,True,True,5,Weak
Z1bH,True,True,False,4,Weak
rd=hXd#i},True,True,True,9,Strong
"a""9u8R1~Mov<d^",True,True,True,14,Strong
7}0#5B^,False,True,True,7,Medium
"vk""Yi9;",True,True,True,7,Medium
O:%*>R)mpqeb,True,True,True,12,Strong
lRpN]RGw=ji,True,True,True,11,Strong
Q>|^:,False,True,True,5,Weak
#D]'L7,False,True,True,6,Medium
j&[J>AnA,True,True,True,8,Strong
Y~(l%D/.92@$Kn{L,True,True,True,16,Strong
?-\}8ZY.AfjoS,True,True,True,13,Strong
+1xRfuk,True,True,True,7,Medium
mqr?Yfpz,True,True,True,8,Strong
_HG##JX:,False,True,True,8,Medium
iM%#yPh`;!^,True,True,True,11,Strong
"""p;ha$vg5N1c4Kd",True,True,True,15,Strong
*%c3[1#x@h{da7,True,False,True,14,Medium
(sR=&,True,True,True,5,Weak
KHl30,True,True,False,5,Weak
n2gM87lho!,True,True,True,10,Strong
~7G7]]be,True,True,True,8,Strong
"-""sP=",True,True,True,5,Weak
85Hd,True,True,False,4,Weak
RaHx]3Ak3??Nk,True,True,True,13,Strong
e=[KOK]#,True,True,True,8,Strong
=pS1lzDr00N,True,True,True,11,Strong
Q0WHIE,False,True,False,6,Medium
"O9%q~7p,X.I5B)yX",True,True,True,16,Strong
Ao},True,True,True,3,Weak
UKdAyYAo4,True,True,False,9,Medium
Xj&s,True,True,True,4,Weak
"n(ne`BV,9MX4^",True,True,True,13,Strong
KrR/Tw9Ci2z3D,True,True,True,13,Strong
"cakYFmy""S",True,True,True,9,Strong
y[jH9Am/R]Yc,True,True,True,12,Strong
"jp~f|b""f",True,False,True,8,Medium
PzR,True,True,False,3,Weak
i'@H}|m|*,True,True,True,9,Strong
*n~G/s|\),True,True,True,9,Strong
rg48M$:!}=`}%=,True,True,True,14,Strong
"_cq1[N?!l,",True,True,True,10,Strong
^z]itE*,True,True,True,7,Medium
"<_@b,K",True,True,True,6,Medium
K5nFEdi.N*j,True,True,True,11,Strong
FX&/j,True,True,True,5,Weak
VBXuji,True,True,False,6,Medium
yogJo{<qq!(!X~B,True,True,True,15,Strong
~|<Cme,True,True,True,6,Medium
sJZ~Rmu+,True,True,True,8,Strong
w5n8Q9`,True,True,True,7,Medium
"gd7B,*'wA037Ip",True,True,True,14,Strong
a+lOAO!,True,True,True,7,Medium
Zr6htd?S,True,True,True,8,Strong
ANH$Nb3xA,True,True,True,9,Strong
n*tO?_{)2&,True,True,True,10,Strong
"!pT-#3h!""q3p2h]",True,True,True,15,Strong
"5?q8""AO",True,True,True,7,Medium
ATi4,True,True,False,4,Weak
ES@{4&JHk3,True,True,True,10,Strong
g@kxQQV(_:Lzmo,True,True,True,14,Strong
]DR00r^ul2!qEF7x,True,True,True,16,Strong
$\57-,False,False,True,5,Weak
QMJ,False,True,False,3,Weak
FS{b{KmdPH,True,True,True,10,Strong
_zP$'S`;p,True,True,True,9,Strong
"YWoi$""tGTWsm?",True,True,True,13,Strong
"kv2$3""<V",True,True,True,8,Strong
ur&:jd~B;<M,True,True,True,11,Strong
y}*;=ESy!t$zOs83,True,True,True,16,Strong
tsE2z@Qj@xM,True,True,True,11,Strong
K$aE,True,True,True,4,Weak
^7yrkyw+DxE3_(,True,True,True,14,Strong
/_sU?WjP>]C/hr,True,True,True,14,Strong
xq;'h,True,False,True,5,Weak
lA!pda%krc8$%h,True,True,True,14,Strong
GwTZ5wv:.]L.,True,True,True,12,Strong
.H(8uZo#F,True,True,True,9,Strong
29+.];$vUn},True,True,True,11,Strong
U;S&h!'l)`),True,True,True,11,Strong
AarbGuP>&,True,True,True,9,Strong
K<]0HqI,True,True,True,7,Medium
1{5upi_67J,True,True,True,10,Strong
9^QD~5kd,True,True,True,8,Strong
l_zsb,True,False,True,5,Weak
~Kl5H<=f<Of,True,True,True,11,Strong
ii0MP?WnA9~,True,True,True,11,Strong
\fCPT+A[,True,True,True,8,Strong
"6H-F7""uWgV'GCmGB",True,True,True,16,Strong
"OGQXqi(^""F",True,True,True,10,Strong
"_x,>j?""",True,False,True,7,Medium
"(5""(q}y?UV^h\",True,True,True,13,Strong
<@&j{f)bb,True,False,True,9,Medium
"t+|[YGD""po#",True,True,True,11,Strong
`xhcty_,True,False,True,7,Medium
i4mV{s>_8y-eT,True,True,True,13,Strong
GCUPoVyB`Aj,True,True,True,11,Strong
R\>p?mw$:#>O&l,True,True,True,14,Strong
B-N[oCoL,True,True,True,8,Strong
"Y5\m['1`""&G",True,True,True,11,Strong
1O!@!>^;H[,False,True,True,10,Medium
YSJLp^L}gvY,True,True,True,11,Strong
"QeF[""",True,True,True,5,Weak
Xs9Bm,True,True,False,5,Weak
"^V%,YaDX:",True,True,True,9,Strong
z.(,True,False,True,3,Weak
O4FE#,False,True,True,5,Weak
"l2P,L_,'N,>b",True,True,True,12,Strong
}}8i0?_2Tj&o[,True,True,True,13,Strong
"sWf5""?m%.Or:BSC",True,True,True,15,Strong
w(p.[z,True,False,True,6,Medium
1|JSM,False,True,True,5,Weak
gJOM5*_,True,True,True,7,Medium
U3[)1)iwA*^n,True,True,True,12,Strong
Cj5C`bU|)Ox,True,True,True,11,Strong
"6P.DuM/w""\",True,True,True,10,Strong
}fC\,True,True,True,4,Weak
"[uDV^gC_Z+,u6SH",True,True,True,15,Strong
\`;/PDEJ/&x5EBQ,True,True,True,15,Strong
QtzAR-)Mm[wj|Hh,True,True,True,15,Strong
X3#'f,True,True,True,5,Weak
O7u|An13Wf|HVPea,True,True,True,16,Strong
"#gnm""baO|",True,True,True,9,Strong
)rRa,True,True,True,4,Weak
GEq~(}VLsyt__Cx,True,True,True,15,Strong
1jF(Eftb,True,True,True,8,Strong
qm*K,True,True,True,4,Weak
~/D/8,False,True,True,5,Weak
kL6yxJs|,True,True,True,8,Strong
|iQi{j_,True,True,True,7,Medium
T/w|',True,True,True,5,Weak
4.$x,True,False,True,4,Weak
(A/&w=??,True,True,True,8,Strong
~f_,True,False,True,3,Weak
":""<<D;jcs}|<",True,True,True,12,Strong
N]45xk_oU[f!<$P,True,True,True,15,Strong
62>+q%e(e02,True,False,True,11,Medium
f[qKTR_iIw^e,True,True,True,12,Strong
"k)-D;ttAi2w,",True,True,True,12,Strong
F>$^fc*,True,True,True,7,Medium
=$U,False,True,True,3,Weak
p:DV6t@:vb{@,True,True,True,12,Strong
#]Xzx[,True,True,True,6,Medium
A\O%#s2YF2^zX,True,True,True,13,Strong
ef/OL,True,True,True,5,Weak
-6F,False,True,True,3,Weak
wS?,True,True,True,3,Weak
~L^1srVr,True,True,True,8,Strong
5(DMvm,True,True,True,6,Medium
zVxt*:<]~ls`B.,True,True,True,14,Strong
r-{1C>+*-v#b%i<,True,True,True,15,Strong
!x`@(CXHS,True,True,True,9,Strong
"j_)VO""",True,True,True,6,Medium
9Nr-p)e,True,True,True,7,Medium
W8b(VN5baqIGE2Zx,True,True,True,16,Strong
&=.S#0L*a|W?Q,True,True,True,13,Strong
r#m2@tW,True,True,True,7,Medium
tPTok&,True,True,True,6,Medium
NApIpil?,True,True,True,8,Strong
Xfd|4IUA,True,True,True,8,Strong
8c1NbnW{4\Bt$53,True,True,True,15,Strong
"j}""U5eT",True,True,True,7,Medium
[X?aIDe,True,True,True,7,Medium
mKd,True,True,False,3,Weak
IT9O\=oH,True,True,True,8,Strong
",u&m5NBP",True,True,True,8,Strong
o$[W|,True,True,True,5,Weak
Z)*DHM^M9\~,False,True,True,11,Medium
"A""|(v(n&",True,True,True,8,Strong
{95fL_,True,True,True,6,Medium
",!I6",False,True,True,4,Weak
",1z3W",True,True,True,5,Weak
<Y+,False,True,True,3,Weak
/hbXMCE!g@MVx,True,True,True,13,Strong
S|HSe#]#g,True,True,True,9,Strong
#vc4Z%G7B7F-,True,True,True,12,Strong
%Y?a<XtM!4V\[],True,True,True,14,Strong
=me,True,False,True,3,Weak
tyM~&\3H-',True,True,True,10,Strong
fLyc}H;6n5h9d&\,True,True,True,15,Strong
"|Pyb""f#/F-iF9j3E",True,True,True,16,Strong
B^A23N0k!,True,True,True,9,Strong
fd~z,True,False,True,4,Weak
"?n?0t34Y*gss;X&,",True,True,True,16,Strong
+fiIU=2wE,True,True,True,9,Strong
q;MNs{V\,True,True,True,8,Strong
}E<R/,False,True,True,5,Weak
+#<Yde\pUN((0,True,True,True,13,Strong
m88h`_/,True,False,True,7,Medium
tSsU7_T,True,True,True,7,Medium
uyxON5h.D7k\,True,True,True,12,Strong
AyU9Gz,True,True,False,6,Medium
05zYX&'7Pm<Yn2;T,True,True,True,16,Strong
I1}/jf=T,True,True,True,8,Strong
fmZ~B`^#V,True,True,True,9,Strong
"6=O""uXvf@`Z|#a1",True,True,True,15,Strong
"93,tnBb",True,True,True,7,Medium
TAQI4p+^,True,True,True,8,Strong
TjOHlS^CW]d,True,True,True,11,Strong
"iiUnFY\W4Jpp,`|",True,True,True,15,Strong
:^m.vJ_7,True,True,True,8,Strong
.*e7AABBX+$,True,True,True,11,Strong
"5,_)%rQ?(2.[J;",True,True,True,14,Strong
7f},True,False,True,3,Weak
V)i)zl7%OTG4?vL<,True,True,True,16,Strong
k~?B,True,True,True,4,Weak
6=;QfB<gy+zUVa'E,True,True,True,16,Strong
"dw[1@}c'Q=,",True,True,True,11,Strong
bbw2W.b+C:m&W,True,True,True,13,Strong
1;-$3ET-|,False,True,True,9,Medium
w.Wy~VlhW,True,True,True,9,Strong
*&[lSvP\,True,True,True,8,Strong
U6G4F~01MFG@d.t,True,True,True,15,Strong
6t3]Wa,True,True,True,6,Medium
wE#%,True,True,True,4,Weak
BV__!OlC!v1d,True,True,True,12,Strong
",S>\XcO)8F/",True,True,True,11,Strong
_KM8QcXZo-;l!pW@,True,True,True,16,Strong
m[i-FvS,True,True,True,7,Medium
@a-~|8[()xKg},True,True,True,13,Strong
w{ix(}N!';v*5Z,True,True,True,14,Strong
u4#Z68I,True,True,True,7,Medium
/0SY4R>,False,True,True,7,Medium
vau@k,True,False,True,5,Weak
cR#(N~J$`r5l7`H,True,True,True,15,Strong
LjeTj{y,True,True,True,7,Medium
"gy,:o^4|OXd",True,True,True,11,Strong
",@ZH,",False,True,True,5,Weak
?D^Y8,False,True,True,5,Weak
||VMhK96(y,True,True,True,10,Strong
([}!@a`1f,True,False,True,9,Medium
"^R'cUaJo""EMnTs",True,True,True,14,Strong
H%pc2+t~lM.azUC,True,True,True,15,Strong
@FHPc.-abn1MG)5,True,True,True,15,Strong
?cB>Y,True,True,True,5,Weak
l6+`.:5(OV,True,True,True,10,Strong
&W{>}|{3,False,True,True,8,Medium
Lv?2=iEf5h,True,True,True,10,Strong
Ecb,True,True,False,3,Weak
",eJd<%D-",True,True,True,8,Strong
+61.0(3HFJwF[*.,True,True,True,15,Strong
WNc+)}}%7,True,True,True,9,Strong
!tH^#T%5k?Pg,True,True,True,12,Strong
xXF,True,True,False,3,Weak
<^i,True,False,True,3,Weak
yZpp(^>ln^tAo:,True,True,True,14,Strong
8Iwjm[c,True,True,True,7,Medium
H2%zz:|b&]Hy,True,True,True,12,Strong
"2*""yU",True,True,True,5,Weak
pWg[j[,True,True,True,6,Medium
A=t$\Y,True,True,True,6,Medium
OuA=E[@~?7=x$},True,True,True,14,Strong
&l1AP},True,True,True,6,Medium
_9ngj*,True,False,True,6,Medium
",@rM6",True,True,True,5,Weak
auW|,True,True,True,4,Weak
)R3~J(5m8+1[7M,True,True,True,14,Strong
<ZI;TB:;B,False,True,True,9,Medium
8So<OdPik,True,True,True,9,Strong
"}jfF3yibi""<",True,True,True,11,Strong
f?EkB~S>IU.F(,True,True,True,13,Strong
ANKl95CeN,True,True,False,9,Medium
"&Pw6$z:Q,`",True,True,True,10,Strong
'~E},False,True,True,4,Weak
"""jKye.",True,True,True,6,Medium
I>X1exEJPh)AxG=,True,True,True,15,Strong
=2:j^,True,False,True,5,Weak
Lcl\X,True,True,True,5,Weak
\gQ1/1x:0la,True,True,True,11,Strong
uAAd:&.C,True,True,True,8,Strong
0yqv;nQ3,True,True,True,8,Strong
de[D0$P0]E,True,True,True,10,Strong
lHsG/mW,True,True,True,7,Medium
JBJHklX8{lSz3,True,True,True,13,Strong
mq64_VQ3|\lg(,True,True,True,13,Strong
txAL5,True,True,False,5,Weak
""">%ow",True,False,True,5,Weak
rjvy,True,False,False,4,Weak
TJenDa,True,True,False,6,Medium
}:3Cm8GJy,True,True,True,9,Strong
"nue\d+t,ym",True,False,True,10,Medium
K3aE>nI},True,True,True,8,Strong
"d12@""vgI37zy`=S",True,True,True,15,Strong
FTycimv^/0$[}n,True,True,True,14,Strong
*Y`?-Yv4^u]hg;?|,True,True,True,16,Strong
-doz(7)n,True,False,True,8,Medium
FSk=SL8-Xo<apHHz,True,True,True,16,Strong
"~{_$`5;2""[,<",False,False,True,12,Medium
fGM$?j&yZVvi#*,True,True,True,14,Strong
.wD?5KA@Dt2\G@O,True,True,True,15,Strong
OUGVv,True,True,False,5,Weak
sD|EQbk/o`R,True,True,True,11,Strong
uSsW`{gsJ|Yqq,True,True,True,13,Strong
s$@-CR},True,True,True,7,Medium
ADfK+CY[h2sSm],True,True,True,14,Strong
"$yn)a-S3J""lF'LH",True,True,True,15,Strong
WDi',True,True,True,4,Weak
"ZBMOe)[CWV~BT,J",True,True,True,15,Strong
HMSb@GoY7ykOY],True,True,True,14,Strong
<9T_H?OP(L,False,True,True,10,Medium
>]l83om4F,True,True,True,9,Strong
}!_xX#cP,True,True,True,8,Strong
n46FP$hHr/{L.Cd,True,True,True,15,Strong
6cht@]E0Wv`,True,True,True,11,Strong
QnzN=|$u`=}8pW,True,True,True,14,Strong
"FfD4,",True,True,True,5,Weak
PveDMm%UT!$,True,True,True,11,Strong
"~-_}d*1fzZW}:,~7",True,True,True,16,Strong
"(mg\!xP;&,",True,True,True,10,Strong
}b{Ox!2ob~p,True,True,True,11,Strong
*bj9,True,False,True,4,Weak
aCcM07JUE.h-,True,True,True,12,Strong
SQS.=Va,True,True,True,7,Medium
"+}:vBK8y}%yEJp""@",True,True,True,16,Strong
\s:Av,True,True,True,5,Weak
4;I,False,True,True,3,Weak
^hOqs%UG3,True,True,True,9,Strong
jw|rK6^lJ$5'Q}7,True,True,True,15,Strong
^bvn%yYL5=k,True,True,True,11,Strong
p4/$Q6*r&_P}z,True,True,True,13,Strong
:fk.,True,False,True,4,Weak
ZtWX!$$/,True,True,True,8,Strong
3^PQdB:,True,True,True,7,Medium
"%:/$""KvGn",True,True,True,9,Strong
G{F3,False,True,True,4,Weak
4@d,True,False,True,3,Weak
GA){E,False,True,True,5,Weak
^d'lI|ap@8?)%:y_,True,True,True,16,Strong
dwz)FT^m;,True,True,True,9,Strong
"pRndE/\GF[y+g,",True,True,True,14,Strong
bSum,True,True,False,4,Weak
%h^,True,False,True,3,Weak
<^E=3d,True,True,True,6,Medium
uKxFD+d,True,True,True,7,Medium
~c+sKz-Ii'^6F>7,True,True,True,15,Strong
BC/{=Gq=thaWKa,True,True,True,14,Strong
+<N~j!N,True,True,True,7,Medium
oq+>+o\/#,True,False,True,9,Medium
[$Wb<ST[I\7A,True,True,True,12,Strong
O*jB5!^05_x?dL{9,True,True,True,16,Strong
/u8QWAMyELPp1$,True,True,True,14,Strong
j/0b;PdYN+/d,True,True,True,12,Strong
fz$87r3}fH+\fr,True,True,True,14,Strong
Nl2IOr,True,True,False,6,Medium
Fb.EyM-,True,True,True,7,Medium
4SF}bJRrgf6^O'U,True,True,True,15,Strong
vYiWt`IS~?OEu[F,True,True,True,15,Strong
"F'_Jo0]i>,cqJC5e",True,True,True,16,Strong
K?l*<,True,True,True,5,Weak
<$~vR+=bE,True,True,True,9,Strong
$#\S5Avrzqsru?,True,True,True,14,Strong
X&[0URg]N2,True,True,True,10,Strong
X6/<^k5,True,True,True,7,Medium
qHcv9].5h-M?no,True,True,True,14,Strong
LmYs5(L!w!hq2,True,True,True,13,Strong
KA/b,True,True,True,4,Weak
kPjcQ>-v1r,True,True,True,10,Strong
E]#SM)7lpS+,True,True,True,11,Strong
8v8.Qog\b![4=_,True,True,True,14,Strong
1g:YiN,True,True,True,6,Medium
G312reRi|2CJ+T,True,True,True,14,Strong
G0*i2WyNUSG,True,True,True,11,Strong
q;y|o,True,False,True,5,Weak
"""k%.?jcr<",True,False,True,9,Medium
I.*PsgC!qttIWgg,True,True,True,15,Strong
X*9?g|P,True,True,True,7,Medium
Hi6T>!,True,True,True,6,Medium
"LsB..+t^'#|K2bS,",True,True,True,16,Strong
>E/OxFw_6,True,True,True,9,Strong
Xg..]WVDbF[01,True,True,True,13,Strong
?<[UhgAQ~:A(4p,True,True,True,14,Strong
FalQFg!|,True,True,True,8,Strong
w\'49bS:0PwV/H,True,True,True,14,Strong
lt]@,True,False,True,4,Weak
pS|N:/6NQvdrVZ,True,True,True,14,Strong
Sj'NFd%CB_/'W$H,True,True,True,15,Strong
$O!iANT!>O-_,True,True,True,12,Strong
$Vjd#m)Lc6D4SR6J,True,True,True,16,Strong
_HGO{sOn}V,True,True,True,10,Strong
